location	year	month	day	total_cases	new_cases	total_deaths	new_deaths
Slovenia	2020	5	29	1473	0	108	0
Slovenia	2020	5	30	1473	0	108	0
Slovenia	2020	5	31	1473	0	108	0
Slovenia	2020	6	1	1473	0	109	1
Slovenia	2020	6	2	1475	2	109	0
Slovenia	2020	6	3	1477	2	109	0
Slovenia	2020	6	4	1477	0	109	0
Slovenia	2020	6	5	1479	2	109	0
Slovenia	2020	6	6	1484	5	109	0
Slovenia	2020	6	7	1485	1	109	0
Slovenia	2020	6	8	1485	0	109	0
Slovenia	2020	6	9	1486	1	109	0
Slovenia	2020	6	10	1488	2	109	0
Slovenia	2020	6	11	1488	0	109	0
Slovenia	2020	6	12	1490	2	109	0
Slovenia	2020	6	13	1492	2	109	0
Slovenia	2020	6	14	1495	3	109	0
Slovenia	2020	6	15	1496	1	109	0
Slovenia	2020	6	16	1499	3	109	0
Slovenia	2020	6	17	1503	4	109	0
Slovenia	2020	6	18	1511	8	109	0
Slovenia	2020	6	19	1513	2	109	0
Slovenia	2020	6	20	1519	6	109	0
Slovenia	2020	6	21	1520	1	109	0
Slovenia	2020	6	22	1521	1	109	0
Slovenia	2020	6	23	1534	13	109	0
Slovenia	2020	6	24	1541	7	109	0
Slovenia	2020	6	25	1547	6	109	0
Slovenia	2020	6	26	1558	11	109	0
Slovenia	2020	6	27	1572	14	109	0
Slovenia	2020	6	28	1581	9	111	2
Slovenia	2020	6	29	1585	4	111	0
Slovenia	2020	6	30	1600	15	111	0
Slovenia	2020	7	1	1613	13	111	0
Slovenia	2020	7	2	1634	21	111	0
Slovenia	2020	7	3	1650	16	111	0
Slovenia	2020	7	4	1679	29	111	0
Slovenia	2020	7	5	1700	21	111	0
Slovenia	2020	7	6	1716	16	111	0
Slovenia	2020	7	7	1739	23	111	0
Slovenia	2020	7	8	1763	24	111	0
Slovenia	2020	7	9	1776	13	111	0
Slovenia	2020	7	10	1793	17	111	0
Slovenia	2020	7	11	1827	34	111	0
Slovenia	2020	7	12	1841	14	111	0
Slovenia	2020	7	13	1849	8	111	0
Slovenia	2020	7	14	1859	10	111	0
Slovenia	2020	7	15	1878	19	111	0
Slovenia	2020	7	16	1897	19	111	0
Slovenia	2020	7	17	1916	19	111	0
Slovenia	2020	7	18	1940	24	111	0
Slovenia	2020	7	19	1946	6	112	1
Slovenia	2020	7	20	1953	7	113	1
Slovenia	2020	7	21	1977	24	114	1
Slovenia	2020	7	22	2006	29	115	1
Slovenia	2020	7	23	2033	27	115	0
Slovenia	2020	7	24	2052	19	115	0
Slovenia	2020	7	25	2066	14	116	1
Slovenia	2020	7	26	2082	16	116	0
Slovenia	2020	7	27	2087	5	116	0
Slovenia	2020	7	28	2101	14	117	1
Slovenia	2020	7	29	2115	14	117	0
Slovenia	2020	7	30	2139	24	117	0
Slovenia	2020	7	31	2156	17	119	2
Slovenia	2020	8	1	2171	15	119	0
Slovenia	2020	8	2	2180	9	120	1
Slovenia	2020	8	3	2181	1	122	2
Slovenia	2020	8	4	2190	9	123	1
Slovenia	2020	8	5	2208	18	124	1
Slovenia	2020	8	6	2223	15	125	1
Slovenia	2020	8	7	2233	10	125	0
Slovenia	2020	8	8	2247	14	126	1
Slovenia	2020	8	9	2249	2	127	1
Slovenia	2020	8	10	2255	6	128	1
Slovenia	2020	8	11	2272	17	129	1
Slovenia	2020	8	12	2303	31	129	0
Slovenia	2020	8	13	2332	29	129	0
Slovenia	2020	8	14	2369	37	129	0
Slovenia	2020	8	15	2401	32	129	0
Slovenia	2020	8	16	2416	15	129	0
Slovenia	2020	8	17	2429	13	129	0
Slovenia	2020	8	18	2456	27	129	0
Slovenia	2020	8	19	2493	37	129	0
Slovenia	2020	8	20	2536	43	129	0
Slovenia	2020	8	21	2574	38	130	1
Slovenia	2020	8	22	2617	43	131	1
Slovenia	2020	8	23	2651	34	131	0
Slovenia	2020	8	24	2665	14	133	2
Slovenia	2020	8	25	2686	21	133	0
Slovenia	2020	8	26	2722	36	133	0
Slovenia	2020	8	27	2755	33	133	0
Slovenia	2020	8	28	2797	42	133	0
Slovenia	2020	8	29	2834	37	133	0
Slovenia	2020	8	30	2865	31	133	0
Slovenia	2020	8	31	2883	18	133	0
Slovenia	2020	9	1	2924	41	133	0
Slovenia	2020	9	2	2979	55	134	1
Slovenia	2020	9	3	3032	53	134	0
Slovenia	2020	9	4	3079	47	134	0
Slovenia	2020	9	5	3122	43	135	1
Slovenia	2020	9	6	3165	43	135	0
Slovenia	2020	9	7	3190	25	135	0
Slovenia	2020	9	8	3232	42	135	0
Slovenia	2020	9	9	3312	80	135	0
Slovenia	2020	9	10	3389	77	135	0
Slovenia	2020	9	11	3497	108	135	0
Slovenia	2020	9	12	3603	106	135	0
Slovenia	2020	9	13	3702	99	135	0
Slovenia	2020	9	14	3749	47	135	0
Slovenia	2020	9	15	3831	82	135	0
Slovenia	2020	9	16	3954	123	135	0
Slovenia	2020	9	17	4058	104	136	1
Slovenia	2020	9	18	4195	137	140	4
Slovenia	2020	9	19	4309	114	141	1
Slovenia	2020	9	20	4420	111	142	1
Slovenia	2020	9	21	4470	50	142	0
Slovenia	2020	9	22	4558	88	142	0
Slovenia	2020	9	23	4694	136	143	1
Slovenia	2020	9	24	4816	122	145	2
Slovenia	2020	9	25	5007	191	145	0
Slovenia	2020	9	26	5191	184	146	1
Slovenia	2020	9	27	5350	159	147	1
Slovenia	2020	9	28	5388	38	149	2
Slovenia	2020	9	29	5487	99	149	0
Slovenia	2020	9	30	5690	203	150	1
Slovenia	2020	10	1	5865	175	152	2
Slovenia	2020	10	2	6103	238	154	2
Slovenia	2020	10	3	6330	227	155	1
Slovenia	2020	10	4	6498	168	155	0
Slovenia	2020	10	5	6673	175	156	1
Slovenia	2020	10	6	6764	91	159	3
Slovenia	2020	10	7	7120	356	159	0
Slovenia	2020	10	8	7507	387	160	1
Slovenia	2020	10	9	7872	365	165	5
Slovenia	2020	10	10	8252	380	167	2
Slovenia	2020	10	11	8663	411	167	0
Slovenia	2020	10	12	8832	169	169	2
Slovenia	2020	10	13	9231	399	173	4
Slovenia	2020	10	14	9938	707	175	2
Slovenia	2020	10	15	10683	745	176	1
Slovenia	2020	10	16	11517	834	180	4
Slovenia	2020	10	17	12416	899	184	4
Slovenia	2020	10	18	13142	726	188	4
Slovenia	2020	10	19	13679	537	190	2
Slovenia	2020	10	20	14473	794	192	2
Slovenia	2020	10	21	15982	1509	200	8
Slovenia	2020	10	22	17646	1664	211	11
Slovenia	2020	10	23	19307	1661	214	3
Slovenia	2020	10	24	21274	1967	235	21
Slovenia	2020	10	25	22950	1676	240	5
Slovenia	2020	10	26	24080	1130	251	11
Slovenia	2020	10	27	25603	1523	264	13
Slovenia	2020	10	28	28215	2612	278	14
Slovenia	2020	10	29	30705	2490	292	14
Slovenia	2020	10	30	32503	1798	315	23
Slovenia	2020	10	31	34307	1804	338	23
Slovenia	2020	11	1	35649	1342	363	25
Slovenia	2020	11	2	36206	557	388	25
Slovenia	2020	11	3	37382	1176	412	24
Slovenia	2020	11	4	39408	2026	441	29
Slovenia	2020	11	5	41094	1686	471	30
Slovenia	2020	11	6	42658	1564	497	26
Slovenia	2020	11	7	44270	1612	531	34
Slovenia	2020	11	8	45161	891	554	23
Slovenia	2020	11	9	45625	464	578	24
Slovenia	2020	11	10	46717	1092	605	27
Slovenia	2020	11	11	48939	2222	645	40
Slovenia	2020	11	12	50870	1931	686	41
Slovenia	2020	11	13	52385	1515	724	38
Slovenia	2020	11	14	54122	1737	765	41
Slovenia	2020	11	15	55042	920	797	32
Slovenia	2020	11	16	55544	502	831	34
Slovenia	2020	11	17	56937	1393	876	45
Slovenia	2020	11	18	58964	2027	919	43
Slovenia	2020	11	19	61034	2070	964	45
Slovenia	2020	11	20	62580	1546	995	31
Slovenia	2020	11	21	64284	1704	1026	31
Slovenia	2020	11	22	65308	1024	1052	26
Slovenia	2020	11	23	65778	470	1097	45
Slovenia	2020	11	24	67080	1302	1156	59
Slovenia	2020	11	25	69306	2226	1199	43
Slovenia	2020	11	26	71073	1767	1245	46
Slovenia	2020	11	27	72674	1601	1293	48
Slovenia	2020	11	28	74257	1583	1336	43
Slovenia	2020	11	29	75381	1124	1384	48
Slovenia	2020	11	30	75814	433	1435	51
Slovenia	2020	12	1	77135	1321	1490	55
Slovenia	2020	12	2	79566	2431	1547	57
Slovenia	2020	12	3	81349	1783	1592	45
Slovenia	2020	12	4	83133	1784	1653	61
Slovenia	2020	12	5	84775	1642	1700	47
Slovenia	2020	12	6	85805	1030	1744	44
Slovenia	2020	12	7	86288	483	1796	52
Slovenia	2020	12	8	87936	1648	1862	66
Slovenia	2020	12	9	90075	2139	1900	38
Slovenia	2020	12	10	91922	1847	1949	49
Slovenia	2020	12	11	93737	1815	1998	49
Slovenia	2020	12	12	95481	1744	2041	43
Slovenia	2020	12	13	96314	833	2063	22
Slovenia	2020	12	14	96745	431	2107	44
Slovenia	2020	12	15	98281	1536	2149	42
Slovenia	2020	12	16	100401	2120	2190	41
Slovenia	2020	12	17	102043	1642	2233	43
Slovenia	2020	12	18	103555	1512	2274	41
Slovenia	2020	12	19	105013	1458	2314	40
Slovenia	2020	12	20	105899	886	2353	39
Slovenia	2020	12	21	106294	395	2379	26
Slovenia	2020	12	22	107805	1511	2418	39
Slovenia	2020	12	23	109934	2129	2454	36
Slovenia	2020	12	24	112021	2087	2479	25
Slovenia	2020	12	25	113815	1794	2507	28
Slovenia	2020	12	26	114184	369	2532	25
Slovenia	2020	12	27	114806	622	2565	33
Slovenia	2020	12	28	115327	521	2595	30
Slovenia	2020	12	29	117305	1978	2631	36
Slovenia	2020	12	30	119740	2435	2665	34
Slovenia	2020	12	31	122152	2412	2697	32
Spain	2020	2	1	1	1		
Spain	2020	2	2	1	0		
Spain	2020	2	3	1	0		
Spain	2020	2	4	1	0		
Spain	2020	2	5	1	0		
Spain	2020	2	6	1	0		
Spain	2020	2	7	1	0		
Spain	2020	2	8	1	0		
Spain	2020	2	9	2	1		
Spain	2020	2	10	2	0		
Spain	2020	2	11	2	0		
Spain	2020	2	12	2	0		
Spain	2020	2	13	2	0		
Spain	2020	2	14	2	0		
Spain	2020	2	15	2	0		
Spain	2020	2	16	2	0		
Spain	2020	2	17	2	0		
Spain	2020	2	18	2	0		
Spain	2020	2	19	2	0		
Spain	2020	2	20	2	0		
Spain	2020	2	21	2	0		
Spain	2020	2	22	2	0		
Spain	2020	2	23	2	0		
Spain	2020	2	24	2	0		
Spain	2020	2	25	6	4		
Spain	2020	2	26	13	7		
Spain	2020	2	27	15	2		
Spain	2020	2	28	32	17		
Spain	2020	2	29	45	13		
Spain	2020	3	1	84	39		
Spain	2020	3	2	120	36		
Spain	2020	3	3	165	45	1	1
Spain	2020	3	4	222	57	2	1
Spain	2020	3	5	259	37	3	1
Spain	2020	3	6	400	141	5	2
Spain	2020	3	7	500	100	10	5
Spain	2020	3	8	673	173	17	7
Spain	2020	3	9	1073	400	28	11
Spain	2020	3	10	1695	622	35	7
Spain	2020	3	11	2277	582	54	19
Spain	2020	3	12	2277	0	55	1
Spain	2020	3	13	5232	2955	133	78
Spain	2020	3	14	6391	1159	195	62
Spain	2020	3	15	7798	1407	289	94
Spain	2020	3	16	9942	2144	342	53
Spain	2020	3	17	11748	1806	533	191
Spain	2020	3	18	13910	2162	623	90
Spain	2020	3	19	17963	4053	830	207
Spain	2020	3	20	20410	2447	1043	213
Spain	2020	3	21	25374	4964	1375	332
Spain	2020	3	22	28768	3394	1772	397
Spain	2020	3	23	35136	6368	2311	539
Spain	2020	3	24	39885	4749	2808	497
Spain	2020	3	25	49515	9630	3647	839
Spain	2020	3	26	57786	8271	4365	718
Spain	2020	3	27	65719	7933	5138	773
Spain	2020	3	28	73235	7516	5982	844
Spain	2020	3	29	80110	6875	6803	821
Spain	2020	3	30	87956	7846	7716	913
Spain	2020	3	31	95923	7967	8464	748
Spain	2020	4	1	104118	8195	9387	923
Spain	2020	4	2	112065	7947	10348	961
Spain	2020	4	3	119199	7134	11198	850
Spain	2020	4	4	126168	6969	11947	749
Spain	2020	4	5	131646	5478	12641	694
Spain	2020	4	6	136675	5029	13341	700
Spain	2020	4	7	141942	5267	14045	704
Spain	2020	4	8	148220	6278	14792	747
Spain	2020	4	9	153222	5002	15447	655
Spain	2020	4	10	158273	5051	16081	634
Spain	2020	4	11	163027	4754	16606	525
Spain	2020	4	12	166831	3804	17209	603
Spain	2020	4	13	170099	3268	17756	547
Spain	2020	4	14	172541	2442	18056	300
Spain	2020	4	15	177644	5103	18708	652
Spain	2020	4	16	184948	7304	19315	607
Spain	2020	4	17	190839	5891	20002	687
Spain	2020	4	18	191726	887	20043	41
Spain	2020	4	19	198674	6948	20453	410
Spain	2020	4	20	200210	1536	20852	399
Spain	2020	4	21	204178	3968	21282	430
Spain	2020	4	22	208389	4211	21717	435
Spain	2020	4	23	213024	4635	22157	440
Spain	2020	4	24	202990	-10034	22524	367
Spain	2020	4	25	205905	2915	22902	378
Spain	2020	4	26	207634	1729	23190	288
Spain	2020	4	27	209465	1831	23521	331
Spain	2020	4	28	210773	1308	23822	301
Spain	2020	4	29	212917	2144	24275	453
Spain	2020	4	30	213435	518	24543	268
Spain	2020	5	1	215216	1781	24543	0
Spain	2020	5	2	216582	1366	25100	557
Spain	2020	5	3	217466	884	25264	164
Spain	2020	5	4	218011	545	25428	164
Spain	2020	5	5	219329	1318	25613	185
Spain	2020	5	6	220325	996	25857	244
Spain	2020	5	7	221447	1122	26070	213
Spain	2020	5	8	222857	1410	26299	229
Spain	2020	5	9	223578	721	26478	179
Spain	2020	5	10	224350	772	26621	143
Spain	2020	5	11	227436	3086	26744	123
Spain	2020	5	12	228030	594	26920	176
Spain	2020	5	13	228691	661	27104	184
Spain	2020	5	14	229540	849	27321	217
Spain	2020	5	15	230183	643	27459	138
Spain	2020	5	16	230698	515	27563	104
Spain	2020	5	17	230698	0	27563	0
Spain	2020	5	18	231606	908	27709	146
Spain	2020	5	19	232037	431	27778	69
Spain	2020	5	20	232555	518	27888	110
Spain	2020	5	21	233037	482	27940	52
Spain	2020	5	22	234824	1787	28628	688
Spain	2020	5	23	235290	466	28678	50
Spain	2020	5	24	235772	482	28752	74
Spain	2020	5	25	235400	-372	26834	-1918
Spain	2020	5	26	236259	859	27117	283
Spain	2020	5	27	236259	0	27117	0
Spain	2020	5	28	237906	1647	27119	2
Spain	2020	5	29	238564	658	27121	2
Spain	2020	5	30	239228	664	27125	4
Spain	2020	5	31	239479	251	27127	2
Spain	2020	6	1	239638	159	27127	0
Spain	2020	6	2	239932	294	27127	0
Spain	2020	6	3	240326	394	27128	1
Spain	2020	6	4	240660	334	27133	5
Spain	2020	6	5	240978	318	27134	1
Spain	2020	6	6	241310	332	27135	1
Spain	2020	6	7	241550	240	27136	1
Spain	2020	6	8	241717	167	27136	0
Spain	2020	6	9	241966	249	27136	0
Spain	2020	6	10	242280	314	27136	0
Spain	2020	6	11	242707	427	27136	0
Spain	2020	6	12	243209	502	27136	0
Spain	2020	6	13	243605	396	27136	0
Spain	2020	6	14	243928	323	27136	0
Spain	2020	6	15	244109	181	27136	0
Spain	2020	6	16	244328	219	27136	0
Spain	2020	6	17	244683	355	27136	0
Spain	2020	6	18	245268	585	27136	0
Spain	2020	6	19	245575	307	28315	1179
Spain	2020	6	20	245938	363	28322	7
Spain	2020	6	21	246272	334	28323	1
Spain	2020	6	22	246504	232	28324	1
Spain	2020	6	23	246752	248	28325	1
Spain	2020	6	24	247086	334	28327	2
Spain	2020	6	25	247486	400	28330	3
Spain	2020	6	26	247905	419	28338	8
Spain	2020	6	27	248469	564	28341	3
Spain	2020	6	28	248770	301	28343	2
Spain	2020	6	29	248970	200	28346	3
Spain	2020	6	30	249271	301	28355	9
Spain	2020	7	1	249659	388	28364	9
Spain	2020	7	2	250103	444	28368	4
Spain	2020	7	3	250545	442	28385	17
Spain	2020	7	4	250545	0	28385	0
Spain	2020	7	5	250545	0	28385	0
Spain	2020	7	6	251789	1244	28388	3
Spain	2020	7	7	252130	341	28392	4
Spain	2020	7	8	252513	383	28396	4
Spain	2020	7	9	253056	543	28401	5
Spain	2020	7	10	253908	852	28403	2
Spain	2020	7	11	253908	0	28403	0
Spain	2020	7	12	253908	0	28403	0
Spain	2020	7	13	255953	2045	28406	3
Spain	2020	7	14	256619	666	28409	3
Spain	2020	7	15	257494	875	28413	4
Spain	2020	7	16	258855	1361	28416	3
Spain	2020	7	17	260255	1400	28420	4
Spain	2020	7	18	260255	0	28420	0
Spain	2020	7	19	260255	0	28420	0
Spain	2020	7	20	264836	4581	28422	2
Spain	2020	7	21	266194	1358	28424	2
Spain	2020	7	22	267551	1357	28426	2
Spain	2020	7	23	270166	2615	28429	3
Spain	2020	7	24	272421	2255	28432	3
Spain	2020	7	25	272421	0	28432	0
Spain	2020	7	26	272421	0	28432	0
Spain	2020	7	27	278782	6361	28434	2
Spain	2020	7	28	280610	1828	28436	2
Spain	2020	7	29	282641	2031	28441	5
Spain	2020	7	30	285430	2789	28443	2
Spain	2020	7	31	288522	3092	28445	2
Spain	2020	8	1	288522	0	28445	0
Spain	2020	8	2	288522	0	28445	0
Spain	2020	8	3	297054	8532	28472	27
Spain	2020	8	4	302814	5760	28498	26
Spain	2020	8	5	305767	2953	28499	1
Spain	2020	8	6	309855	4088	28500	1
Spain	2020	8	7	314362	4507	28503	3
Spain	2020	8	8	314362	0	28503	0
Spain	2020	8	9	314362	0	28503	0
Spain	2020	8	10	322980	8618	28576	73
Spain	2020	8	11	326612	3632	28581	5
Spain	2020	8	12	329784	3172	28579	-2
Spain	2020	8	13	337334	7550	28605	26
Spain	2020	8	14	342813	5479	28617	12
Spain	2020	8	15	342813	0	28617	0
Spain	2020	8	16	342813	0	28617	0
Spain	2020	8	17	359082	16269	28646	29
Spain	2020	8	18	364196	5114	28670	24
Spain	2020	8	19	370867	6671	28797	127
Spain	2020	8	20	377906	7039	28813	16
Spain	2020	8	21	386054	8148	28838	25
Spain	2020	8	22	386054	0	28838	0
Spain	2020	8	23	386054	0	28838	0
Spain	2020	8	24	405436	19382	28872	34
Spain	2020	8	25	412553	7117	28924	52
Spain	2020	8	26	419849	7296	28971	47
Spain	2020	8	27	429507	9658	28996	25
Spain	2020	8	28	439286	9779	29011	15
Spain	2020	8	29	439286	0	29011	0
Spain	2020	8	30	439286	0	29011	0
Spain	2020	8	31	462858	23572	29094	83
Spain	2020	9	1	470973	8115	29152	58
Spain	2020	9	2	479554	8581	29194	42
Spain	2020	9	3	488513	8959	29234	40
Spain	2020	9	4	498989	10476	29418	184
Spain	2020	9	5	498989	0	29418	0
Spain	2020	9	6	498989	0	29418	0
Spain	2020	9	7	525549	26560	29516	98
Spain	2020	9	8	534513	8964	29594	78
Spain	2020	9	9	543379	8866	29628	34
Spain	2020	9	10	554143	10764	29699	71
Spain	2020	9	11	566326	12183	29747	48
Spain	2020	9	12	566326	0	29747	0
Spain	2020	9	13	566326	0	29747	0
Spain	2020	9	14	593730	27404	29848	101
Spain	2020	9	15	603167	9437	30004	156
Spain	2020	9	16	614360	11193	30243	239
Spain	2020	9	17	625651	11291	30405	162
Spain	2020	9	18	640040	14389	30495	90
Spain	2020	9	19	640040	0	30495	0
Spain	2020	9	20	640040	0	30495	0
Spain	2020	9	21	671468	31428	30663	168
Spain	2020	9	22	682267	10799	30904	241
Spain	2020	9	23	693556	11289	31034	130
Spain	2020	9	24	704209	10653	31118	84
Spain	2020	9	25	716481	12272	31232	114
Spain	2020	9	26	716481	0	31232	0
Spain	2020	9	27	716481	0	31232	0
Spain	2020	9	28	748266	31785	31411	179
Spain	2020	9	29	748266	0	31411	0
Spain	2020	9	30	769188	20922	31791	380
Spain	2020	10	1	778607	9419	31973	182
Spain	2020	10	2	789932	11325	32086	113
Spain	2020	10	3	789932	0	32086	0
Spain	2020	10	4	789932	0	32086	0
Spain	2020	10	5	813412	23480	32225	139
Spain	2020	10	6	825410	11998	32486	261
Spain	2020	10	7	835901	10491	32562	76
Spain	2020	10	8	848324	12423	32688	126
Spain	2020	10	9	861112	12788	32929	241
Spain	2020	10	10	861112	0	32929	0
Spain	2020	10	11	861112	0	32929	0
Spain	2020	10	12	888968	27856	33124	195
Spain	2020	10	13	896086	7118	33204	80
Spain	2020	10	14	908056	11970	33413	209
Spain	2020	10	15	921374	13318	33553	140
Spain	2020	10	16	936560	15186	33775	222
Spain	2020	10	17	936560	0	33775	0
Spain	2020	10	18	936560	0	33775	0
Spain	2020	10	19	974449	37889	33992	217
Spain	2020	10	20	988322	13873	34210	218
Spain	2020	10	21	1005295	16973	34366	156
Spain	2020	10	22	1026281	20986	34521	155
Spain	2020	10	23	1046132	19851	34752	231
Spain	2020	10	24	1046132	0	34752	0
Spain	2020	10	25	1046132	0	34752	0
Spain	2020	10	26	1098320	52188	35031	279
Spain	2020	10	27	1116738	18418	35298	267
Spain	2020	10	28	1136503	19765	35466	168
Spain	2020	10	29	1160083	23580	35639	173
Spain	2020	10	30	1185678	25595	35878	239
Spain	2020	10	31	1185678	0	35878	0
Spain	2020	11	1	1185678	0	35878	0
Spain	2020	11	2	1240697	55019	36257	379
Spain	2020	11	3	1259366	18669	36495	238
Spain	2020	11	4	1284408	25042	38118	1623
Spain	2020	11	5	1306316	21908	38486	368
Spain	2020	11	6	1328832	22516	38833	347
Spain	2020	11	7	1328832	0	38833	0
Spain	2020	11	8	1328832	0	38833	0
Spain	2020	11	9	1381218	52386	39345	512
Spain	2020	11	10	1381218	0	39345	0
Spain	2020	11	11	1417709	36491	40105	760
Spain	2020	11	12	1437220	19511	40461	356
Spain	2020	11	13	1458591	21371	40769	308
Spain	2020	11	14	1458591	0	40769	0
Spain	2020	11	15	1458591	0	40769	0
Spain	2020	11	16	1496864	38273	41253	484
Spain	2020	11	17	1510023	13159	41688	435
Spain	2020	11	18	1525341	15318	42039	351
Spain	2020	11	19	1541574	16233	42291	252
Spain	2020	11	20	1556730	15156	42619	328
Spain	2020	11	21	1556730	0	42619	0
Spain	2020	11	22	1556730	0	42619	0
Spain	2020	11	23	1582616	25886	43131	512
Spain	2020	11	24	1594844	12228	43668	537
Spain	2020	11	25	1605066	10222	44037	369
Spain	2020	11	26	1617355	12289	44374	337
Spain	2020	11	27	1628208	10853	44668	294
Spain	2020	11	28	1628208	0	44668	0
Spain	2020	11	29	1628208	0	44668	0
Spain	2020	11	30	1648187	19979	45069	401
Spain	2020	12	1	1656444	8257	45511	442
Spain	2020	12	2	1665775	9331	45784	273
Spain	2020	12	3	1675902	10127	46038	254
Spain	2020	12	4	1684647	8745	46252	214
Spain	2020	12	5	1684647	0	46252	0
Spain	2020	12	6	1684647	0	46252	0
Spain	2020	12	7	1702328	17681	46646	394
Spain	2020	12	8	1702328	0	46646	0
Spain	2020	12	9	1712101	9773	47019	373
Spain	2020	12	10	1720056	7955	47344	325
Spain	2020	12	11	1730575	10519	47624	280
Spain	2020	12	12	1730575	0	47624	0
Spain	2020	12	13	1730575	0	47624	0
Spain	2020	12	14	1751884	21309	48013	389
Spain	2020	12	15	1762212	10328	48401	388
Spain	2020	12	16	1773290	11078	48596	195
Spain	2020	12	17	1785421	12131	48777	181
Spain	2020	12	18	1797236	11815	48926	149
Spain	2020	12	19	1797236	0	48926	0
Spain	2020	12	20	1797236	0	48926	0
Spain	2020	12	21	1819249	22013	49260	334
Spain	2020	12	22	1829903	10654	49520	260
Spain	2020	12	23	1842289	12386	49698	178
Spain	2020	12	24	1854951	12662	49824	126
Spain	2020	12	25	1854951	0	49824	0
Spain	2020	12	26	1854951	0	49824	0
Spain	2020	12	27	1854951	0	49824	0
Spain	2020	12	28	1879413	24462	50122	298
Spain	2020	12	29	1893502	14089	50442	320
Spain	2020	12	30	1910218	16716	50689	247
Spain	2020	12	31	1928265	18047	50837	148
Sweden	2020	2	1	1	1		
Sweden	2020	2	2	1	0		
Sweden	2020	2	3	1	0		
Sweden	2020	2	4	1	0		
Sweden	2020	2	5	1	0		
Sweden	2020	2	6	1	0		
Sweden	2020	2	7	1	0		
Sweden	2020	2	8	1	0		
Sweden	2020	2	9	1	0		
Sweden	2020	2	10	1	0		
Sweden	2020	2	11	1	0		
Sweden	2020	2	12	1	0		
Sweden	2020	2	13	1	0		
Sweden	2020	2	14	1	0		
Sweden	2020	2	15	1	0		
Sweden	2020	2	16	1	0		
Sweden	2020	2	17	1	0		
Sweden	2020	2	18	1	0		
Sweden	2020	2	19	1	0		
Sweden	2020	2	20	1	0		
Sweden	2020	2	21	1	0		
Sweden	2020	2	22	1	0		
Sweden	2020	2	23	1	0		
Sweden	2020	2	24	1	0		
Sweden	2020	2	25	1	0		
Sweden	2020	2	26	2	1		
Sweden	2020	2	27	3	1		
Sweden	2020	2	28	11	8		
Sweden	2020	2	29	14	3		
Sweden	2020	3	1	14	0		
Sweden	2020	3	2	19	5		
Sweden	2020	3	3	32	13		
Sweden	2020	3	4	62	30		
Sweden	2020	3	5	87	25		
Sweden	2020	3	6	146	59		
Sweden	2020	3	7	179	33		
Sweden	2020	3	8	225	46		
Sweden	2020	3	9	326	101		
Sweden	2020	3	10	424	98	1	1
Sweden	2020	3	11	620	196	1	0
Sweden	2020	3	12	771	151	2	1
Sweden	2020	3	13	923	152	3	1
Sweden	2020	3	14	994	71	5	2
Sweden	2020	3	15	1063	69	7	2
Sweden	2020	3	16	1146	83	8	1
Sweden	2020	3	17	1265	119	14	6
Sweden	2020	3	18	1410	145	21	7
Sweden	2020	3	19	1553	143	30	9
Sweden	2020	3	20	1733	180	38	8
Sweden	2020	3	21	1868	135	49	11
Sweden	2020	3	22	1986	118	60	11
Sweden	2020	3	23	2168	182	81	21
Sweden	2020	3	24	2398	230	103	22
Sweden	2020	3	25	2712	314	134	31
Sweden	2020	3	26	2998	286	166	32
Sweden	2020	3	27	3363	365	201	35
Sweden	2020	3	28	3663	300	239	38
Sweden	2020	3	29	3943	280	284	45
Sweden	2020	3	30	4359	416	332	48
Sweden	2020	3	31	4834	475	385	53
Sweden	2020	4	1	5320	486	455	70
Sweden	2020	4	2	5874	554	535	80
Sweden	2020	4	3	6475	601	605	70
Sweden	2020	4	4	6832	357	373	-232
Sweden	2020	4	5	7172	340	401	28
Sweden	2020	4	6	7561	389	477	76
Sweden	2020	4	7	8299	738	591	114
Sweden	2020	4	8	8954	655	687	96
Sweden	2020	4	9	9599	645	793	106
Sweden	2020	4	10	10053	454	870	77
Sweden	2020	4	11	10448	395	887	17
Sweden	2020	4	12	10912	464	899	12
Sweden	2020	4	13	11349	437	919	20
Sweden	2020	4	14	11828	479	1033	114
Sweden	2020	4	15	12432	604	1203	170
Sweden	2020	4	16	13055	623	1333	130
Sweden	2020	4	17	13743	688	1400	67
Sweden	2020	4	18	14275	532	1511	111
Sweden	2020	4	19	14663	388	1540	29
Sweden	2020	4	20	15124	461	1580	40
Sweden	2020	4	21	15831	707	1765	185
Sweden	2020	4	22	16553	722	1937	172
Sweden	2020	4	23	17311	758	2021	84
Sweden	2020	4	24	18090	779	2152	131
Sweden	2020	4	25	18563	473	2192	40
Sweden	2020	4	26	18863	300	2194	2
Sweden	2020	4	27	19426	563	2274	80
Sweden	2020	4	28	20168	742	2355	81
Sweden	2020	4	29	20966	798	2462	107
Sweden	2020	4	30	21601	635	2586	124
Sweden	2020	5	1	22133	532	2653	67
Sweden	2020	5	2	22432	299	2669	16
Sweden	2020	5	3	22693	261	2679	10
Sweden	2020	5	4	23169	476	2769	90
Sweden	2020	5	5	23826	657	2854	85
Sweden	2020	5	6	24572	746	2941	87
Sweden	2020	5	7	25359	787	3040	99
Sweden	2020	5	8	26059	700	3175	135
Sweden	2020	5	9	26568	509	3220	45
Sweden	2020	5	10	26846	278	3225	5
